Time [s], Analyzer Name, Decoded Protocol Result
5.738058250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.738273750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.738481250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.738752666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.739535000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.739742500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.739958000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.740173583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.740373166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.740580666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.740788250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.741051666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.753465500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.753824666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.754008250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.754279666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.754463250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.755014083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.755181666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.755437166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.755612750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.755892166666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.756059833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.756323250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.756602583333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.756754250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.757033666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.757193333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.769423750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.769647333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.769870833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.770094333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.770309833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.770525416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.770732916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.771052250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.771211916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.771483333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.771770666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.771954333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.772209750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.772385333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.772600916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.772800500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.785102666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.785366083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.785517750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.785741250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.785948833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.786108416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.786324000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.786475666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.786683166666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.786962583333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.787138166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.787353666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.787545250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.787768750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.787992250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.788143916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.801348166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.801627500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.801875000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.802106500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.802346000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.802585500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.802864833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.803200166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.803447583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.803790833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.804006333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.804301666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.804533166666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.804724750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.804956250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.805115916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.817019000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.817338333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.817513916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.817705500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.817953000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.818120583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.818320166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.818503750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.818695333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.818998666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.819150333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.819381833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.819557500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.819781000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.820052333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.820228000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.833136666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.833360166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.833551750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.833751333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.833950916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.834142500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.834381916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.834653333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.834805000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.835052500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.835220083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.835411666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.835603250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.835826750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.836050333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.836249833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.849047333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.849326750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.849502333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.849749833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.849949416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.850117083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.850316666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.850516166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.850779583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.851011083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.851146833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.851346416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.851538000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.851761500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.851953083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.852144666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.865077583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.865285083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.865476666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.865676250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.865867833333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.866051416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.866235000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.866490416666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.866642083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.866945416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.867105083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.867312666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.867504166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.867839500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.868015083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.868198666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.881307083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.881546500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.881746083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.881945666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.882105333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.882328833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.882488416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.882680000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.882975333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.883151000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.883390500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.883558166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.883845500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.884013166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.884212666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.884396333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.896953333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.897128916666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.897328500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.897528000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.897719583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.897951083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.898118666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.898358166666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.898557750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.898749333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.898996750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.899164416666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.899364000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.899571500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.899842916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.900034500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.913270333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.913509750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.913677416666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.913948833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.914036583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.914347916666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.914435750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.914523500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.914611333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.914691166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.914779000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.914866750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.914954583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.915042416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.915130166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.915218000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.929275833333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.929451500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.929675000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.929874500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.930082083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.930289583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.930489166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.930752583333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.930952083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.931215500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.931423083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.931582666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.931870083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.932061666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.932269166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.932476666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.945017666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.945297000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.945544500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.945791916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.946023416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.946270833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.946518250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.946861500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.947125000000000,SPI,MOSI: '0' (0x00);  MISO: C (0x43)
5.947372416666667,SPI,MOSI: '0' (0x00);  MISO: o (0x6F)
5.947611916666666,SPI,MOSI: '0' (0x00);  MISO: n (0x6E)
5.947851333333333,SPI,MOSI: '0' (0x00);  MISO: t (0x74)
5.948090833333334,SPI,MOSI: '0' (0x00);  MISO: r (0x72)
5.948450000000000,SPI,MOSI: '0' (0x00);  MISO: o (0x6F)
5.948617666666666,SPI,MOSI: '0' (0x00);  MISO: l (0x6C)
5.948992833333334,SPI,MOSI: '0' (0x00);  MISO: ' ' (0x20)
5.960999083333333,SPI,MOSI: '0' (0x00);  MISO: T (0x54)
5.961206666666667,SPI,MOSI: '0' (0x00);  MISO: h (0x68)
5.961414166666667,SPI,MOSI: '0' (0x00);  MISO: i (0x69)
5.961629666666667,SPI,MOSI: '0' (0x00);  MISO: n (0x6E)
5.961821250000000,SPI,MOSI: '0' (0x00);  MISO: g (0x67)
5.962020750000000,SPI,MOSI: '0' (0x00);  MISO: s (0x73)
5.962196333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.962443833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.962603416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.962946666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.963058416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.963281916666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.963457500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.963713000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.963944500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.964080166666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.977163750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.977419166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.977634750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.977834250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.978049833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.978265333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.978448916666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.978696333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.978943833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.979135416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.979319000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.979494583333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.979798000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.979941666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.980133250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.980316833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.993113750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.993425000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.993584666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.993776250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.993967833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.994167416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.994359000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.994550500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.994750083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.995045416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.995197083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.995436583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.995636083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.995811750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.996019250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
5.996202833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.009047750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.009263250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.009462833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.009654416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.009846000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.010037583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.010237166666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.010460666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.010612333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.010947583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.011083250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.011274833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.011466416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.011801666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.011969333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.012168916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.027369083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.027640416666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.027816083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.027983666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.028159333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.028334916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.028510500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.028686083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.028869666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.029093250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.029252833333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.029468416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.029636000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.029819583333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.029995250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.030178833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.040669000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.040796750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.040948416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041044166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041132000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041219833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041307666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041395416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041475250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041563083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041650916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041738666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041826500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041914333333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.041994166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.042082000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.057729666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.057817500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.057897333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.057985083333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.058072916666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.058160750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.058248500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.058336333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.058847250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.058935000000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.059022833333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.059110666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.059198416666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.059278250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.059366083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.059453833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074103083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074190833333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074278666666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074366500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074454250000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074542083333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074621916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074709750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074797500000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074885333333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.074973166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.075060916666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.075148750000000,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.075228583333334,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.075316416666666,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.075404166666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.088384833333333,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
6.088472666666667,SPI,MOSI: '0' (0x00);  MISO: '255' (0xFF)
